id,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline,targaet
43785,11.66,1.35,2.17,21.0,88,2.74,2.99,0.17,1.77,3.94,1.12,3.18,290,2
50499,14.23,1.71,2.3,16.0,126,2.8,2.98,0.26,2.29,5.64,0.92,3.53,885,1
51981,13.11,4.1,2.38,21.5,92,1.74,0.76,0.5,0.97,7.7,0.56,1.6,650,3
52470,13.48,3.26,2.69,23.5,89,1.55,0.6,0.52,1.55,8.66,0.6,1.58,480,3
59572,13.88,1.57,2.27,15.2,108,2.95,3.15,0.21,2.08,6.9,0.94,3.35,795,1
25296,13.64,3.1,2.67,17.6,102,3.0,3.32,0.3,1.66,5.7,1.04,2.93,1280,1
71203,13.17,5.51,2.35,21.5,93,1.74,0.5,0.5,0.88,7.65,0.64,1.73,725,3
3884,12.82,4.36,2.38,20.0,92,1.7,0.83,0.5,1.14,7.65,0.78,1.75,550,3
88972,14.38,1.87,2.45,12.0,102,3.3,3.64,0.29,2.81,7.5,1.2,3.0,1547,1
81693,13.74,1.5,2.5,16.7,94,2.45,2.61,0.29,1.98,5.6,1.02,2.77,1060,1
76080,13.88,3.7,2.48,19.5,80,0.98,0.61,0.4,1.25,8.42,0.6,1.36,415,3
49276,12.08,2.12,2.39,18.5,81,2.6,2.65,0.37,1.87,2.4,1.06,3.2,580,2
78021,12.08,1.47,2.4,22.0,70,2.46,1.64,0.34,1.35,3.25,0.96,2.26,510,2
75926,12.51,3.45,2.3,21.5,102,1.38,1.22,0.17,0.83,5.4,0.66,1.42,720,3
65422,13.49,1.29,2.75,23.5,97,2.8,1.1,0.52,2.7,13.0,0.57,1.62,560,3
91523,12.16,1.45,2.46,25.0,101,1.45,1.25,0.4,1.03,2.2,0.906,2.12,438,2
28879,13.11,3.83,2.48,22.0,104,1.41,1.22,0.17,1.14,4.1,0.58,1.33,472,3
93579,11.82,3.43,1.95,19.0,107,1.63,1.59,0.34,1.03,2.65,0.86,2.12,345,2
8977,12.77,0.98,2.56,17.0,110,2.53,2.65,0.55,1.04,3.4,1.25,2.87,750,2
93038,12.51,2.43,2.32,23.0,101,1.68,1.84,0.37,1.56,2.94,0.97,2.77,438,2
82716,13.05,1.5,2.84,25.0,98,2.4,2.41,0.37,1.44,3.7,1.31,2.3,915,1
92580,12.25,3.88,2.38,21.0,88,1.62,0.83,0.5,1.14,7.65,0.78,1.51,695,3
33899,13.05,3.86,2.36,22.5,84,2.1,1.59,0.43,1.46,4.6,0.91,2.01,463,2
28478,14.37,1.87,2.45,12.0,96,3.1,3.64,0.34,2.81,5.4,1.25,2.73,1150,1
682,14.1,2.15,2.3,14.0,102,2.98,3.15,0.22,1.85,7.22,1.12,2.88,1045,1
19397,13.05,1.65,2.52,17.8,98,2.4,2.41,0.26,1.44,4.25,1.09,2.82,1050,1
83205,12.29,1.61,2.24,21.5,85,2.0,1.75,0.26,1.56,1.74,0.94,3.33,625,2
32206,13.29,1.72,2.14,15.5,96,2.85,2.98,0.28,2.03,5.1,0.88,3.35,885,1
19098,13.16,3.98,2.65,18.6,111,2.41,2.64,0.25,1.54,4.28,0.87,3.0,1080,1
44520,14.75,1.73,2.17,11.4,92,3.3,3.64,0.17,2.96,4.9,1.02,3.4,1095,1
86539,11.79,1.51,2.73,28.5,139,3.3,2.14,0.4,2.49,3.0,1.31,3.5,750,2
71205,13.29,1.97,3.22,25.0,124,2.8,2.78,0.39,1.35,5.4,1.07,2.65,1280,1
17413,13.5,3.55,2.3,19.5,88,1.62,0.66,0.45,1.24,4.0,0.59,1.71,660,3
1186,12.37,1.13,2.67,18.1,88,2.74,2.79,0.45,1.65,2.9,1.25,3.5,406,2
231,12.22,1.19,2.32,23.0,101,2.74,2.79,0.39,1.65,3.25,0.89,3.26,438,2
61363,13.88,1.89,2.59,17.1,101,3.25,3.4,0.17,2.04,6.8,0.88,3.56,885,1
89022,12.25,1.19,2.56,24.0,88,2.56,2.01,0.4,1.34,3.0,1.31,3.5,562,2
22561,13.58,1.66,2.62,19.5,110,2.86,3.54,0.34,2.38,8.9,1.28,2.71,1260,1
12788,12.99,1.67,1.99,14.8,78,1.65,2.03,0.3,0.42,3.17,1.02,2.48,502,2
29148,12.99,3.86,2.23,24.0,88,1.65,1.59,0.21,1.03,3.8,0.73,2.14,480,2
67132,11.45,0.74,2.28,18.0,87,2.42,2.65,0.52,1.98,3.05,1.1,2.87,407,2
41391,11.87,2.16,2.38,18.5,112,2.23,2.45,0.26,3.28,2.6,0.97,3.14,438,2
63626,13.34,1.66,2.29,20.7,80,1.1,1.46,0.52,1.63,4.6,0.88,2.42,502,2
66916,11.79,2.89,2.28,18.0,96,1.72,1.32,0.48,1.15,2.9,0.86,2.52,607,2
89214,11.96,1.47,2.42,22.0,80,1.89,1.84,0.43,1.38,3.6,1.23,2.31,407,2
35869,12.0,1.83,1.98,19.0,94,2.5,2.27,0.32,1.35,3.3,1.16,2.96,278,2
59579,12.77,2.96,2.4,24.0,104,1.3,0.75,0.6,0.97,7.7,0.64,1.74,675,3
83627,13.52,4.6,2.35,22.0,93,1.8,0.49,0.52,0.68,5.7,0.82,1.58,550,3
9169,12.69,1.81,1.98,20.5,92,1.1,1.36,0.32,1.53,3.05,0.96,1.82,352,2
84492,13.56,1.73,2.31,17.5,104,2.65,2.9,0.32,1.62,3.84,1.02,2.85,1035,1
94677,11.76,2.68,2.3,20.0,98,2.56,2.25,0.22,2.29,2.7,0.86,3.2,345,2
75193,12.85,4.6,2.64,25.0,96,1.65,0.84,0.63,1.14,5.0,0.89,1.69,550,3
72880,13.49,1.51,1.98,16.0,78,2.02,2.03,0.3,0.83,3.8,1.23,2.48,372,2
7590,12.08,3.43,1.92,18.5,107,2.0,1.64,0.53,0.62,2.15,0.93,1.93,680,2
22955,13.11,2.46,2.37,20.0,106,1.65,1.2,0.17,0.94,5.0,1.27,1.29,600,3
22493,13.63,1.81,2.36,16.6,111,2.7,3.03,0.27,1.62,5.1,1.04,3.82,1045,1
75650,13.16,3.98,2.29,16.2,105,2.64,2.76,0.34,1.81,4.6,1.04,2.93,1045,1
95166,12.79,2.31,2.2,19.5,96,1.3,0.66,0.5,0.97,4.4,0.76,2.05,740,3
30474,12.22,1.19,2.12,18.5,88,2.56,2.5,0.26,1.04,2.95,1.28,2.96,278,2
89197,12.25,3.03,2.64,27.0,88,1.79,0.84,0.52,0.84,3.85,0.82,1.75,510,3
77209,12.72,3.43,2.42,24.5,101,1.92,1.75,0.21,1.34,2.0,1.15,3.21,480,2
53165,13.05,1.01,2.6,18.1,88,3.38,3.75,0.24,1.96,4.5,1.11,3.44,714,2
43207,12.37,1.13,2.42,22.5,84,2.42,2.01,0.34,1.46,2.8,1.19,2.78,352,2
49897,12.96,5.65,2.48,22.0,86,1.48,0.7,0.52,0.97,7.7,0.56,1.58,470,3
73427,13.34,1.51,2.32,23.0,88,2.42,1.3,0.42,1.56,2.6,1.07,2.01,488,2
34229,12.93,1.65,2.84,15.5,95,2.4,2.41,0.34,1.46,3.93,0.92,2.3,1195,1
2817,12.25,3.03,2.64,27.0,97,1.9,0.84,0.63,0.94,4.92,0.87,2.11,515,3
15024,12.36,2.31,2.4,19.0,97,1.25,1.09,0.4,0.83,5.7,0.66,1.75,515,3
50263,13.32,5.19,2.32,18.5,120,1.59,0.69,0.43,1.35,10.2,0.6,1.62,835,3
24007,13.9,2.16,2.3,18.8,101,2.61,2.51,0.32,1.98,3.95,0.86,3.38,845,1
18365,12.0,4.3,1.98,19.0,107,3.18,2.26,0.39,2.91,2.15,0.75,2.81,438,2
47093,13.07,1.6,2.1,17.0,107,2.65,2.76,0.32,2.03,4.25,1.05,2.85,1065,1
78595,11.84,2.68,1.71,15.0,97,1.72,0.57,0.28,1.03,3.8,0.86,2.52,625,2
65006,13.75,1.53,2.62,19.5,110,3.0,3.4,0.4,2.38,6.9,1.25,2.88,1450,1
48445,13.78,3.17,2.69,23.5,107,1.55,0.84,0.43,1.87,10.52,0.85,1.8,695,3
35266,12.33,2.45,2.62,21.6,98,1.92,1.84,0.43,1.46,3.6,0.97,2.31,315,2
57694,13.83,1.89,2.68,19.4,101,3.25,2.97,0.33,2.18,7.8,1.28,2.71,1450,1
77915,14.38,1.87,2.38,16.0,102,2.5,2.99,0.29,1.98,5.25,1.08,3.1,1065,1
29842,13.3,3.98,2.29,16.2,103,2.64,2.76,0.34,1.62,4.38,0.89,3.1,1080,1
32575,14.1,1.68,2.12,18.9,90,2.6,2.33,0.27,1.36,5.25,1.02,2.91,1095,1
50957,12.29,1.41,2.58,20.0,98,2.46,2.01,0.22,1.15,2.65,1.19,3.37,562,2
41493,12.0,0.89,2.42,18.0,162,2.42,2.5,0.14,2.35,2.85,0.79,3.14,937,2
16939,12.37,0.94,2.28,18.0,87,2.2,2.21,0.22,2.35,2.9,1.23,3.48,380,2
96931,14.12,1.76,2.12,16.0,101,2.61,2.33,0.29,1.92,5.25,1.08,3.1,1290,1
53856,12.45,3.12,2.64,27.0,88,1.9,0.6,0.61,1.25,8.42,0.61,1.58,520,3
8737,13.5,2.51,2.54,22.0,123,1.4,1.57,0.22,1.11,5.58,0.7,1.33,985,3
5217,12.6,1.34,2.58,22.5,85,2.95,2.79,0.26,1.77,2.57,0.96,3.39,680,2
92678,14.1,2.02,3.22,21.0,118,2.6,2.33,0.39,1.25,5.05,1.13,2.65,830,1
5464,14.22,1.7,2.43,16.3,106,2.85,3.06,0.34,2.08,4.5,1.09,2.75,1045,1
66346,13.74,1.5,2.5,16.7,93,2.2,2.53,0.34,1.98,5.6,1.02,2.77,1060,1
97285,13.05,1.77,2.1,17.0,98,2.4,2.41,0.32,1.37,4.25,1.04,2.77,1285,1
54116,13.9,1.48,2.32,18.8,95,2.45,2.52,0.27,1.98,3.95,1.12,3.14,1105,1
29697,11.64,1.88,1.92,19.0,78,2.9,2.99,0.24,1.35,6.0,0.93,3.64,510,2
76203,12.37,1.63,2.74,21.5,134,1.6,1.57,0.32,2.76,2.65,0.906,2.44,750,2
9304,11.82,2.89,1.98,19.0,92,2.45,2.27,0.3,1.37,2.65,0.86,3.0,278,2
23828,13.08,3.7,2.6,23.0,106,2.32,0.47,0.43,1.15,7.5,0.67,1.83,750,3
87272,11.61,1.67,2.24,19.0,112,2.9,2.99,0.21,1.35,3.94,0.94,3.33,345,2
63635,14.34,3.03,2.74,23.5,98,2.05,0.52,0.53,0.8,4.92,0.82,2.06,580,3
55854,12.93,1.6,2.52,18.0,95,2.85,3.19,0.26,1.95,7.22,1.23,2.88,1450,1
98965,13.64,1.66,2.36,16.6,106,2.85,2.94,0.42,1.81,4.8,0.93,3.22,1195,1
90914,12.6,4.61,2.48,21.0,86,1.62,0.61,0.5,1.55,7.1,0.59,1.64,520,3
10903,11.87,0.89,2.17,17.0,97,2.42,2.65,0.55,1.4,2.85,1.02,2.44,407,2
49452,14.3,1.92,2.5,16.8,121,3.0,2.65,0.29,1.92,5.24,1.09,3.1,1290,1
20873,11.87,2.12,2.46,21.0,82,2.23,2.0,0.34,1.56,2.8,1.27,3.02,510,2
82181,13.05,1.5,2.1,12.4,92,2.72,3.03,0.26,2.91,6.2,1.2,2.63,780,1
54265,11.45,1.51,1.94,19.6,86,1.98,1.79,0.27,1.63,3.8,1.1,2.65,352,2
50861,14.06,4.04,2.44,15.6,128,2.6,2.33,0.3,1.25,5.25,1.03,2.93,1285,1
38468,13.58,2.31,2.3,19.5,90,1.4,0.51,0.37,0.64,5.6,0.75,1.75,675,3
39566,12.08,2.89,1.95,20.5,92,2.55,2.27,0.39,1.31,3.05,0.86,3.1,278,2
88847,12.52,1.73,1.9,18.0,88,2.5,2.27,0.24,2.29,3.35,1.02,3.18,718,2
15932,13.71,1.86,2.25,17.5,98,2.61,2.88,0.32,1.62,3.95,1.23,3.13,1065,1
32611,13.86,1.51,2.2,24.0,87,3.5,2.14,0.21,1.87,3.35,1.07,3.44,410,2
89480,12.22,1.19,2.46,24.0,88,2.74,2.92,0.4,1.65,2.08,1.31,3.13,278,2
80919,12.88,3.91,2.38,20.0,92,1.74,0.83,0.53,1.14,7.65,0.67,1.73,560,3
73320,13.24,2.59,2.56,17.8,113,2.64,2.68,0.17,1.92,4.2,0.96,3.2,845,1
60520,13.2,2.36,2.56,17.8,121,2.35,2.41,0.22,2.35,5.64,1.07,3.08,1065,1
5043,13.24,2.36,2.67,18.6,101,3.0,3.24,0.29,2.38,6.0,0.88,3.22,760,1
78680,12.67,3.87,2.17,21.5,80,2.86,2.99,0.26,1.95,6.0,0.7,3.39,380,2
70734,12.37,1.21,2.3,23.0,101,2.74,3.15,0.37,1.65,3.94,0.89,3.26,438,2
56502,13.88,1.9,2.59,17.1,121,2.6,2.33,0.17,1.36,3.52,1.25,3.4,1015,1
88601,12.42,2.55,2.29,21.5,84,1.78,1.69,0.48,1.63,1.74,0.93,3.33,365,2
72811,13.88,1.65,2.21,16.0,96,2.2,2.43,0.26,1.35,4.7,1.02,2.48,1280,1
73404,12.84,1.67,2.32,20.0,103,2.2,1.22,0.17,0.84,5.4,0.66,1.29,714,3
79385,12.87,2.59,2.7,25.5,96,1.55,0.76,0.63,0.86,4.6,0.77,2.06,488,3
99439,12.33,0.99,2.13,21.0,85,2.2,2.0,0.34,1.44,1.74,1.16,3.02,564,2
83891,12.6,2.59,2.32,19.0,86,1.62,0.49,0.58,0.64,5.6,0.77,1.82,515,3
61936,12.37,1.21,2.2,21.5,85,3.5,2.14,0.24,1.87,2.76,1.22,2.96,886,2
45762,14.83,1.64,2.39,14.0,106,2.85,2.98,0.3,1.85,5.1,1.04,2.85,1045,1
51004,13.87,1.75,2.27,15.6,108,2.88,2.94,0.26,2.08,4.8,1.02,3.71,770,1
47873,12.6,3.03,2.32,18.5,112,1.25,0.78,0.53,0.83,4.9,0.77,1.58,510,3
77959,12.7,3.87,2.7,21.0,94,2.62,2.65,0.43,1.95,2.6,0.82,3.0,463,2
569,13.17,4.36,2.26,20.0,120,1.59,0.69,0.43,1.46,10.68,0.6,1.68,835,3
95456,11.84,4.3,2.28,21.5,84,2.86,2.99,0.24,2.81,5.3,0.75,3.64,380,2
19146,12.53,3.45,2.58,22.0,88,1.79,0.6,0.52,1.55,7.9,0.7,1.56,640,3
30190,14.22,3.99,2.51,15.2,128,3.85,3.74,0.3,2.04,7.5,0.89,3.31,1190,1
92498,13.39,1.77,2.36,17.2,89,2.4,2.69,0.42,1.97,3.84,0.93,2.87,985,1
31262,12.07,1.13,1.82,16.8,97,1.85,0.57,0.29,1.46,3.05,1.28,2.26,680,2
41923,13.69,4.61,2.45,20.0,120,1.65,1.57,0.26,1.25,8.6,0.59,1.29,500,3
6652,14.38,1.87,2.38,14.6,96,2.5,2.52,0.29,1.98,5.05,0.88,3.38,885,1
81591,13.83,1.9,2.68,15.0,102,3.0,3.67,0.39,1.66,6.0,1.07,2.93,1190,1
13446,13.58,3.27,2.62,22.5,105,1.4,0.47,0.6,0.73,4.6,0.81,2.15,570,3
4581,11.82,1.33,2.26,22.0,84,2.56,2.29,0.34,1.04,2.76,0.95,3.28,378,2
39174,12.08,2.68,2.92,28.5,88,2.13,2.03,0.42,1.4,2.08,1.15,2.31,434,2
55561,13.16,2.81,2.38,20.0,98,1.8,1.09,0.5,0.94,5.28,0.91,1.58,630,3
81339,12.08,1.39,2.42,22.0,86,2.74,2.79,0.37,2.49,2.8,0.96,2.84,352,2
84782,13.58,1.66,2.36,16.6,117,2.85,2.98,0.27,1.81,5.04,1.04,3.71,1045,1
26387,12.37,1.17,2.17,22.5,90,2.5,2.01,0.34,1.56,2.06,1.16,2.96,278,2
17841,13.76,1.53,2.7,19.5,110,2.95,2.74,0.33,1.86,4.32,1.12,2.57,880,1
26214,14.06,1.76,2.27,15.2,98,2.61,2.33,0.21,1.98,5.05,0.88,3.2,985,1
61833,13.36,3.57,2.15,18.5,112,1.65,0.96,0.43,1.54,7.9,0.57,1.56,750,3
98962,11.65,1.99,2.0,19.0,92,2.9,2.99,0.21,1.87,3.94,1.13,3.18,345,2
89500,14.22,3.99,2.51,13.2,128,2.8,3.06,0.2,1.28,5.1,0.89,3.36,1080,1
67908,12.52,2.43,2.2,18.0,88,2.85,3.15,0.37,2.91,2.8,0.8,3.39,672,2
74718,12.33,0.99,2.7,24.0,88,2.53,2.01,0.43,1.34,3.0,1.31,3.16,315,2
88588,12.16,1.45,2.38,22.0,90,2.46,2.25,0.42,1.46,2.6,0.93,2.31,352,2
36886,12.29,3.17,2.2,18.0,86,2.85,3.15,0.39,2.81,2.3,1.15,2.63,352,2
89390,12.0,1.72,2.28,22.0,84,1.38,1.25,0.37,1.56,1.95,1.08,2.06,325,2
70710,13.29,1.72,2.14,18.8,96,2.45,2.37,0.27,1.37,3.84,1.02,3.14,1020,1
54322,14.02,1.68,2.32,16.5,106,2.88,2.94,0.21,1.85,4.8,1.04,3.44,1035,1
24493,12.47,1.52,1.92,18.5,86,1.45,1.36,0.27,1.63,3.3,1.04,2.01,428,2
3370,13.86,1.66,2.58,26.0,88,1.95,1.75,0.21,1.03,3.4,1.36,2.78,480,2
10556,12.37,1.13,2.2,21.5,85,3.5,2.89,0.13,1.87,2.12,0.99,2.87,660,2
65621,14.23,1.71,2.43,18.9,117,2.8,2.65,0.32,1.92,5.4,1.04,3.1,1065,1
25894,13.74,1.9,2.8,19.4,101,3.25,2.97,0.34,2.04,7.5,1.28,3.0,1450,1
59693,12.08,2.12,2.2,18.0,88,2.6,2.65,0.45,1.87,2.6,0.86,3.38,465,2
4864,13.45,3.59,2.6,22.0,89,1.7,0.47,0.52,0.68,4.6,0.87,1.27,550,3
69400,12.25,1.73,2.27,21.5,86,1.68,1.84,0.66,1.62,1.74,1.25,3.05,406,2
78593,11.62,1.99,2.2,20.4,96,2.9,3.15,0.21,1.35,3.94,1.13,3.71,380,2
35160,12.84,3.59,2.36,18.5,106,1.39,1.2,0.24,0.83,5.4,0.78,1.42,600,3
83147,12.0,1.47,2.27,21.5,85,1.89,1.75,0.43,1.56,1.95,0.93,3.05,450,2
87846,11.81,1.13,2.46,24.0,80,2.74,2.79,0.58,1.65,2.08,1.25,2.5,407,2
31036,13.71,3.24,2.3,19.5,90,1.93,0.66,0.58,1.03,6.62,0.56,1.64,480,3
68266,12.37,1.63,2.27,16.0,101,2.2,1.09,0.55,0.62,3.25,1.02,1.82,625,2
10791,13.11,1.67,1.9,19.0,86,2.5,1.3,0.37,1.87,2.6,1.05,2.01,630,2
49325,12.21,1.73,2.38,24.5,101,1.92,1.75,0.4,1.34,2.2,0.98,3.21,438,2
71428,11.46,3.74,2.38,18.0,96,2.62,2.65,0.24,3.58,2.9,0.75,3.2,345,2
32128,13.69,2.56,2.69,23.5,105,1.55,0.84,0.39,1.54,9.01,0.74,1.69,750,3
39770,11.65,1.99,2.51,21.0,104,2.9,2.92,0.29,1.35,2.8,1.0,2.85,680,2
79697,11.84,2.12,2.24,18.0,98,2.6,2.65,0.21,1.35,3.25,0.86,2.78,345,2
24372,14.22,1.7,2.3,15.2,126,2.8,3.06,0.21,2.1,5.1,0.88,3.53,885,1
71552,13.45,3.91,2.6,24.5,89,1.7,0.6,0.61,1.25,8.6,0.61,1.64,470,3
90525,14.75,1.64,2.39,11.4,127,3.3,3.39,0.28,2.96,7.8,1.12,3.55,1450,1
98276,11.62,1.35,2.36,20.0,99,2.56,2.01,0.22,1.03,2.8,0.79,2.78,290,2
46501,13.05,3.86,2.53,21.6,98,2.62,2.65,0.43,1.95,2.6,0.87,3.1,515,2
42222,13.67,1.51,2.02,16.8,78,2.02,1.41,0.3,1.42,4.8,1.23,2.01,415,2
28314,13.9,2.02,2.68,20.0,107,2.95,3.23,0.33,2.38,6.9,1.13,2.65,1515,1
76578,11.82,1.39,2.62,22.5,80,2.74,2.92,0.29,1.77,2.65,0.79,3.26,680,2
85892,13.36,1.24,2.7,25.5,89,2.8,1.31,0.61,2.7,13.0,0.57,1.33,620,3
78478,11.41,2.4,2.24,18.0,112,2.9,2.99,0.24,1.83,6.0,0.98,3.03,345,2
96156,12.37,1.07,2.78,21.5,103,3.38,2.89,0.13,1.95,2.5,1.19,3.5,520,2
8369,13.36,1.29,2.75,27.0,89,2.8,1.31,0.52,2.29,13.0,0.57,1.33,620,3
25768,13.56,1.71,2.31,17.5,106,3.0,3.4,0.22,1.62,6.9,0.89,3.35,1060,1
9518,12.43,1.52,2.32,22.5,90,2.42,2.11,0.34,1.46,3.25,1.12,2.78,352,2
73368,13.07,1.77,2.04,11.2,97,2.45,2.43,0.17,2.91,6.25,1.25,2.69,1045,1
13771,13.73,1.24,2.64,24.0,105,2.2,0.58,0.53,0.96,5.88,0.75,2.15,740,3
9460,13.78,1.24,2.64,22.5,107,2.2,0.58,0.5,0.96,4.92,1.45,2.11,570,3
2313,11.45,3.74,2.19,21.0,85,2.62,2.65,0.21,3.58,1.9,0.75,3.2,345,2
82245,13.83,1.9,2.68,17.1,115,2.95,2.97,0.39,1.66,5.04,1.04,2.93,1065,1
67975,13.69,3.37,2.72,23.5,105,1.55,0.5,0.43,0.75,4.6,0.81,2.31,695,3
48885,14.38,1.87,2.45,12.0,96,3.1,3.93,0.29,2.81,5.68,1.25,2.73,1547,1
44769,13.05,2.05,2.68,17.6,102,2.8,3.23,0.3,1.66,6.0,0.88,3.35,1195,1
58109,11.84,2.08,2.46,21.6,86,1.92,1.69,0.48,1.63,3.6,0.97,2.65,466,2
12659,11.84,4.3,2.39,21.0,101,3.18,2.58,0.24,2.91,2.8,0.75,3.56,510,2
17093,12.77,0.98,1.99,19.0,78,2.53,2.26,0.3,1.66,2.57,1.38,3.13,415,2
45642,13.73,1.53,2.7,22.5,96,2.45,2.69,0.28,2.08,4.2,1.12,3.08,880,1
30354,13.05,5.8,2.67,21.0,98,2.86,3.03,0.43,1.95,3.94,0.87,3.64,463,2
88651,13.49,2.39,2.54,22.0,123,1.7,1.57,0.22,1.25,9.7,0.57,1.29,500,3
6575,11.66,2.05,2.32,20.0,112,3.02,2.14,0.17,1.35,3.25,1.16,2.96,345,2
58207,13.9,1.48,2.12,15.2,90,2.45,2.52,0.26,1.48,5.85,1.15,2.48,780,1
67392,13.77,1.53,2.62,20.0,101,3.0,3.4,0.4,1.95,5.7,1.25,3.0,1265,1
49729,13.52,4.61,2.86,25.0,112,2.05,0.96,0.27,1.11,7.5,0.57,1.56,560,3
76003,13.62,4.12,2.26,22.5,90,2.0,0.34,0.52,0.8,7.65,0.56,1.58,480,3
23060,11.41,1.51,1.88,16.8,97,2.55,2.27,0.26,1.66,3.8,1.71,3.13,718,2
4251,12.25,1.19,1.99,16.8,80,1.85,1.09,0.3,1.04,4.68,1.17,2.23,625,2
28853,13.84,2.67,2.69,23.5,107,1.55,0.6,0.43,0.96,5.58,0.81,2.06,570,3
45813,13.11,5.8,2.17,24.0,88,1.65,1.59,0.21,1.4,4.6,0.91,3.21,472,2
23096,13.56,1.71,2.62,16.1,93,2.48,2.69,0.29,2.08,3.8,1.09,2.87,845,1
57507,13.16,4.6,2.32,21.5,88,1.7,0.63,0.53,1.25,5.45,0.57,1.64,480,3
17884,11.87,1.13,2.19,21.0,88,2.74,2.99,0.21,1.95,4.5,0.95,3.26,290,2
32195,13.27,3.26,2.28,18.5,98,1.8,0.83,0.6,1.54,7.1,0.57,1.62,675,3
18943,13.05,1.67,1.95,14.8,86,2.2,2.03,0.27,0.83,3.74,1.04,2.48,530,2
20453,14.34,4.1,2.48,19.5,80,0.98,0.65,0.27,1.41,7.3,0.6,1.33,372,3
72523,14.37,1.95,2.5,16.7,113,3.85,3.74,0.32,2.18,6.75,0.86,3.69,1480,1
70183,11.76,1.51,2.32,18.0,162,2.46,2.25,0.32,1.61,2.4,1.23,3.12,750,2
63444,14.3,1.71,2.3,16.0,118,3.25,3.0,0.27,2.03,6.13,1.09,3.44,1045,1
88132,13.2,1.97,2.4,20.5,107,2.65,2.68,0.26,1.98,3.95,1.0,3.47,920,1
35759,12.58,3.57,2.35,21.5,88,1.62,0.5,0.45,0.8,7.65,0.64,1.83,880,3
11724,14.23,1.71,2.43,16.0,127,2.8,2.94,0.28,2.1,4.8,0.92,3.45,885,1
3166,12.64,1.34,2.5,20.0,104,2.74,2.92,0.26,1.77,2.6,0.96,3.26,680,2
80972,13.86,1.57,2.32,16.0,95,2.2,2.53,0.26,1.98,5.85,1.15,2.48,1045,1
82571,11.76,2.16,2.5,21.6,98,1.95,1.69,0.43,1.46,3.8,1.27,2.31,607,2
2405,13.67,0.94,1.92,10.6,78,2.53,1.3,0.39,1.46,2.6,0.86,2.01,372,2
72665,13.84,4.1,2.38,20.0,90,2.0,0.8,0.48,1.56,9.01,0.57,1.64,620,3
60902,13.28,1.97,2.68,16.8,115,2.35,2.19,0.31,1.61,4.2,1.16,2.3,1285,1
66538,12.29,3.17,2.28,16.0,101,1.72,1.09,0.43,1.15,2.15,0.93,2.23,870,2
43306,13.73,5.65,2.23,20.0,92,1.68,0.47,0.48,1.15,6.62,0.78,1.51,550,3
96150,14.02,1.76,2.21,16.0,96,2.6,2.51,0.26,1.25,4.7,1.04,3.47,1280,1
23731,12.93,2.76,2.48,23.0,98,1.3,1.09,0.52,0.83,5.5,0.77,1.58,590,3
18229,12.33,0.99,2.56,24.0,88,2.53,2.29,0.4,1.77,3.0,1.31,3.16,678,2
62866,12.08,3.43,2.7,21.6,104,1.75,1.32,0.6,1.42,2.9,1.23,2.26,680,2
1394,13.56,1.73,2.62,17.2,93,2.4,2.68,0.28,1.97,4.2,1.09,3.08,1290,1
14873,13.86,1.35,2.28,18.0,126,3.0,3.4,0.28,1.72,6.6,1.05,2.88,1150,1
98582,12.36,2.81,2.32,19.0,96,1.38,0.49,0.53,0.75,5.5,0.75,2.05,515,3
71030,13.05,1.6,2.52,18.0,98,2.4,2.41,0.22,2.35,5.64,1.19,3.48,1285,1
93437,12.84,2.51,2.4,20.0,98,1.15,0.83,0.27,0.83,5.5,0.78,2.05,630,3
41831,14.21,2.02,3.22,21.0,124,2.8,2.78,0.39,1.82,4.32,1.13,2.57,830,1
33679,12.29,1.41,1.82,19.5,92,1.98,1.6,0.37,1.35,4.6,0.95,2.31,415,2
19797,11.76,2.68,1.98,20.8,86,2.45,2.17,0.29,2.01,2.12,1.15,3.3,495,2
48871,13.58,3.1,2.67,17.6,102,3.0,3.32,0.3,1.66,5.7,1.04,3.17,1270,1
24184,13.82,1.57,2.62,17.2,93,2.45,2.99,0.29,2.08,4.2,1.1,2.51,1045,1
1986,14.21,2.16,2.61,18.6,120,3.85,3.74,0.4,2.18,7.8,1.01,2.93,1480,1
27754,11.62,1.99,2.29,18.0,96,3.02,2.26,0.17,1.87,3.25,1.16,3.13,290,2
82141,12.04,3.43,2.1,18.5,88,2.0,2.24,0.25,1.99,2.15,0.93,3.0,345,2
77393,13.88,1.68,2.75,24.5,98,2.8,1.31,0.53,2.29,13.0,0.57,1.33,660,3
24954,13.16,2.76,2.28,18.5,122,1.65,0.69,0.43,1.46,9.3,0.62,1.86,840,3
93397,12.0,1.33,2.0,19.0,78,2.36,2.26,0.3,2.01,3.4,1.12,3.02,510,2
76323,13.28,1.64,2.1,11.2,100,2.7,3.03,0.17,1.28,5.1,1.04,2.91,1280,1
19225,13.11,3.86,2.31,24.5,101,3.18,2.89,0.27,2.01,2.6,0.82,2.81,380,2
77689,13.32,2.67,2.28,21.0,103,1.8,1.22,0.17,1.11,4.1,0.7,1.29,530,3
74548,12.25,3.03,2.32,18.5,112,1.38,1.36,0.34,1.56,7.9,0.59,1.47,520,3
81078,12.93,1.6,2.1,15.5,98,2.4,2.64,0.34,1.4,3.93,1.04,3.63,1035,1
